1,2,3,4,5,6,7,8,q_id,rel
12.036262512207031,0.705851185683596,0.18181818181818182,13.290139687965809,1482,46,3,31,22265,1
8.500214576721191,0.6272610836833816,0.1279527559055118,8.678655260251682,8375,72,4,17,22388,0
8.532840728759766,0.49043494285923733,0.1031390134529148,8.678655260251682,12939,35,5,17,22388,0
8.508255958557129,0.40374503957954067,0.09168241965973534,8.678655260251682,9136,42,3,17,22388,0
8.36070728302002,0.6670847581428683,0.1527777777777778,8.678655260251682,1966,50,3,17,22388,0
8.354042053222656,0.387641768147768,0.08333333333333334,8.678655260251682,4398,45,4,17,22388,1
12.224771499633789,0.37392248615301504,0.08475734791524266,13.187749231500927,12324,38,3,34,24135,0
11.656221389770508,0.30617384313426754,0.07977207977207976,13.187749231500927,8626,101,3,34,24135,0
10.598164558410645,0.2559871745969092,0.06593406593406594,13.187749231500927,1471,73,3,34,24135,1
11.819507598876953,0.5323867602201122,0.12578616352201258,13.187749231500927,2531,103,6,34,24135,0
12.185148239135742,0.25927147951026613,0.07482993197278912,13.187749231500927,5989,45,3,34,24135,0
12.965599060058594,0.2000247116533134,0.06577266922094509,17.20185955174356,13397,60,3,51,25338,1
12.669551849365234,0.9993762735249838,0.2270742358078603,17.20185955174356,2042,62,4,51,25338,0
12.64410400390625,1.113957912256457,0.2563025210084034,17.20185955174356,2186,60,4,51,25338,0
14.549139022827148,0.6442087804180363,0.1587982832618026,17.20185955174356,2140,57,4,51,25338,0
12.283977508544922,0.8284614212849514,0.2192513368983957,17.20185955174356,1688,69,4,51,25338,0
10.170650482177734,0.33178143225452894,0.12192118226600984,12.705175693946586,7595,49,4,48,28398,1
7.646036148071289,0.454474354331333,0.171875,12.705175693946586,2388,65,4,48,28398,0
9.665872573852539,0.3174333858986676,0.11516034985422739,12.705175693946586,6711,62,4,48,28398,0
9.488750457763672,0.263313174565245,0.09900990099009903,12.705175693946586,5648,61,5,48,28398,0
16.27322006225586,0.5749580125250825,0.09203980099502489,18.540946258001245,3018,76,4,32,29605,0
17.09196662902832,0.7237470485572959,0.13930348258706468,18.540946258001245,1585,65,4,32,29605,1
17.044719696044922,0.4609232249697861,0.08251748251748253,18.540946258001245,5705,60,4,32,29605,0
17.52914810180664,1.6721673462951985,0.2826086956521739,18.540946258001245,1311,67,4,32,29605,0
10.362061500549316,0.3912234372471822,0.11727078891257994,14.353858918799784,3838,69,3,30,31865,0
10.40010929107666,0.27668905247331366,0.09002433090024331,14.353858918799784,3413,67,3,30,31865,0
10.136281967163086,0.3055721882325125,0.09725685785536159,14.353858918799784,3221,75,3,30,31865,0
10.710217475891113,0.299190805629075,0.10148514851485149,14.353858918799784,3284,68,3,30,31865,1
12.868317604064941,0.6687048013974123,0.18012422360248448,13.580795610259617,2826,74,3,32,32680,0
12.998988151550293,0.9147735781845934,0.2586750788643533,13.580795610259617,2687,51,4,32,32680,0
12.99862289428711,0.8589825553255904,0.21927710843373496,13.580795610259617,3428,62,5,32,32680,0
12.623406410217285,0.6744056936222245,0.1531874405328259,13.580795610259617,8891,60,5,32,32680,1
12.99862289428711,0.8589825553255904,0.21927710843373496,13.580795610259617,3429,63,5,32,32680,0
12.226252555847168,0.17730808391878689,0.06848520023215322,13.834882144754749,15129,71,6,43,32988,1
12.74002742767334,0.3321878462387913,0.12236286919831223,13.834882144754749,4080,59,4,43,32988,0
12.44271469116211,0.45119442414608735,0.17397769516728626,13.834882144754749,9965,86,4,43,32988,0
12.884900093078613,0.4726287003319179,0.15295480880648896,13.834882144754749,13579,92,3,43,32988,0
13.050159454345703,0.31244561994442466,0.11508951406649617,13.834882144754749,6852,66,3,43,32988,0
9.725275039672852,0.5841559307341715,0.20078740157480318,10.65645578054852,4675,60,4,33,33472,0
9.416411399841309,0.6376318273093915,0.24537037037037035,10.65645578054852,1954,64,6,33,33472,0
9.725275039672852,0.5841559307341715,0.20078740157480318,10.65645578054852,4676,61,4,33,33472,0
9.687420845031738,0.3731790687939273,0.13481828839390386,10.65645578054852,7937,39,4,33,33472,1
9.688901901245117,0.3746486565015457,0.13567251461988306,10.65645578054852,7976,78,4,33,33472,0
15.150402069091797,0.47025826129351955,0.09832635983263599,18.140740579331325,3743,43,4,35,35029,1
14.640353202819824,0.4961557966998271,0.0963302752293578,18.140740579331325,3226,55,3,35,35029,0
15.614673614501953,0.7820820171112988,0.1350210970464135,18.140740579331325,3530,49,4,35,35029,0
14.48507308959961,0.5994633337986244,0.10843373493975904,18.140740579331325,2760,87,3,35,35029,0
13.734320640563965,0.4097819877939114,0.1558641975308642,14.626802202008118,5301,52,4,41,35208,0
13.60546875,0.6829806116754862,0.2616822429906542,14.626802202008118,2696,90,4,41,35208,0
11.911205291748047,0.4119566521739617,0.14660831509846828,14.626802202008118,7652,43,3,41,35208,1
13.734320640563965,0.4097819877939114,0.1558641975308642,14.626802202008118,5302,53,4,41,35208,0
13.475729942321777,0.5475673804872354,0.1935483870967742,14.626802202008118,4524,74,4,41,35208,0
13.757800102233887,0.41427773279987423,0.12164948453608247,14.397299317792669,8161,45,4,35,35273,0
11.869888305664062,0.6451634532562063,0.19505494505494508,14.397299317792669,3298,54,3,35,35273,0
13.757800102233887,0.41427773279987423,0.12164948453608247,14.397299317792669,8160,44,4,35,35273,1
12.931743621826172,0.4028439130345697,0.11098130841121495,14.397299317792669,7094,55,4,35,35273,0
15.089954376220703,0.5518985860023664,0.11711711711711711,16.760001656440625,1658,60,3,32,36029,1
15.440196990966797,0.4695722900748342,0.09536784741144413,16.760001656440625,2663,66,4,32,36029,0
14.145240783691406,0.8071167182578123,0.14852941176470588,16.760001656440625,5471,65,4,32,36029,0
15.224782943725586,0.5530423310089062,0.11041009463722398,16.760001656440625,2416,88,4,32,36029,0
11.731584548950195,0.47275990590827743,0.14559386973180077,12.623193394826782,1969,66,4,27,38870,0
11.924705505371094,0.4629647162308992,0.1367713004484305,12.623193394826782,3763,81,5,27,38870,0
11.40644645690918,0.16943321414077067,0.04880952380952381,12.623193394826782,6828,70,6,27,38870,1
12.11897087097168,0.5205096922705371,0.14838709677419354,12.623193394826782,7057,64,4,27,38870,0
12.11897087097168,0.5210699825743805,0.14854682454251883,12.623193394826782,7052,59,4,27,38870,0
10.394547462463379,0.5029879205044709,0.23903818953323902,10.963368976886288,6035,79,4,42,39892,0
10.134456634521484,0.5560346406626435,0.2546583850931677,10.963368976886288,2666,131,3,42,39892,0
10.307265281677246,0.3225229787867494,0.148989898989899,10.963368976886288,3589,68,5,42,39892,0
7.888832092285156,0.2259117663073859,0.10610932475884244,10.963368976886288,2746,95,5,42,39892,1
10.461003303527832,0.5125291856632384,0.23735408560311283,10.963368976886288,6057,74,4,42,39892,0
8.333414077758789,0.16702056114915567,0.017316017316017316,15.543343723908729,1767,37,3,28,40386,0
7.927290916442871,0.10522295352396809,0.01090909090909091,15.543343723908729,1947,58,4,28,40386,0
11.487106323242188,0.04710042877210918,0.017003676470588237,15.543343723908729,16564,135,5,28,40386,0
5.553419589996338,0.24436448615604095,0.12573099415204678,15.543343723908729,2828,63,5,28,40386,0
2.984393358230591,0.044368881060164275,0.022115384615384617,15.543343723908729,7956,90,4,28,40386,1
9.345304489135742,0.26956972545027647,0.10837438423645321,14.376972073736582,6554,91,5,38,40661,0
8.827130317687988,0.473950173088004,0.18223234624145784,14.376972073736582,3507,87,4,38,40661,0
10.502649307250977,0.0944042776177593,0.03225806451612903,14.376972073736582,3674,151,5,38,40661,1
11.434660911560059,0.18887248456532008,0.07720588235294118,14.376972073736582,4407,107,5,38,40661,0
12.098062515258789,0.3725925553159051,0.12092130518234165,14.376972073736582,12562,87,4,38,40661,0
13.07676887512207,0.4244774036692608,0.0821529745042493,14.27511409369055,2998,76,6,36,41388,0
12.643875122070312,0.4339691002034548,0.06896551724137931,14.27511409369055,3529,68,5,36,41388,0
12.07788372039795,0.4015542555297638,0.07060755336617405,14.27511409369055,5292,46,4,36,41388,0
12.597796440124512,0.3426379811935134,0.06320541760722348,14.27511409369055,3995,86,3,36,41388,0
7.930971145629883,0.1975780533937053,0.030927835051546393,14.27511409369055,866,67,3,36,41388,1
12.139455795288086,0.5732453245684261,0.21551724137931036,12.787769486778114,2929,67,3,47,42145,0
11.061948776245117,0.20939852904842482,0.0763888888888889,12.787769486778114,7778,62,3,47,42145,1
12.2347993850708,0.5127772647103782,0.18217821782178217,12.787769486778114,4431,84,3,47,42145,0
12.042044639587402,0.49077822973895097,0.1758793969849246,12.787769486778114,3289,58,3,47,42145,0
12.00111198425293,0.42623348621390605,0.15555555555555556,12.787769486778114,3354,49,3,47,42145,0
12.563899993896484,0.9362459581216441,0.3498542274052478,13.211726001917828,2567,73,7,38,42152,0
12.78657341003418,0.798730677968222,0.29048207663782444,13.211726001917828,5374,45,5,38,42152,0
12.965932846069336,0.8249755232182238,0.31398201144726084,13.211726001917828,8503,52,5,38,42152,0
7.000131607055664,0.29677228077426465,0.10309278350515463,13.211726001917828,834,51,3,38,42152,1
12.914602279663086,0.9595813191901399,0.3566591422121896,13.211726001917828,3132,60,6,38,42152,0
13.48342514038086,0.4507580754171183,0.1631205673758865,15.305777050003286,3787,79,5,41,43702,0
14.402363777160645,1.0583119549487368,0.35824175824175825,15.305777050003286,3617,65,6,41,43702,0
14.402946472167969,1.063506458960001,0.36043956043956044,15.305777050003286,3593,64,6,41,43702,0
6.944867134094238,0.21064006484214345,0.08453237410071943,15.305777050003286,10147,71,5,41,43702,1
12.778768539428711,0.8690135335756879,0.2932330827067669,15.305777050003286,1030,78,4,41,43702,0
11.573091506958008,0.159732796669023,0.03501945525291829,14.01193546801925,6390,69,4,36,44980,1
12.812934875488281,0.7263483336500963,0.1719077568134172,14.01193546801925,4130,80,4,36,44980,0
12.579489707946777,0.4327201900503686,0.1033210332103321,14.01193546801925,2311,57,3,36,44980,0
12.520126342773438,0.4120416505773037,0.09014084507042253,14.01193546801925,3343,77,5,36,44980,0
12.254608154296875,0.538737536398785,0.12719298245614036,14.01193546801925,1935,81,4,36,44980,0
11.209598541259766,0.2646467773382861,0.0493642483171279,11.948351117196614,13736,58,3,30,48259,0
10.911192893981934,0.20232932738062587,0.03838862559241706,11.948351117196614,18380,39,4,30,48259,1
10.81651496887207,0.29609034500526155,0.0594059405940594,11.948351117196614,2665,74,4,30,48259,0
10.727886199951172,0.6162868935380692,0.12121212121212122,11.948351117196614,1905,64,4,30,48259,0
11.348421096801758,0.5603752778100254,0.10592105263157894,11.948351117196614,14910,107,3,30,48259,0
15.975135803222656,0.4430077621279018,0.09424083769633508,17.598827772187043,5913,106,4,26,49304,0
15.481918334960938,0.639250457491161,0.12651413189771196,17.598827772187043,5614,100,4,26,49304,0
15.439414978027344,0.5793268637725081,0.11815920398009949,17.598827772187043,6031,100,4,26,49304,0
16.078081130981445,0.6068540556827089,0.12234706616729091,17.598827772187043,6079,100,4,26,49304,1
6.576723098754883,0.3176491494464222,0.13114754098360654,7.1569447829784165,7656,74,4,31,51165,0
6.680174827575684,0.307380456926973,0.12465373961218837,7.1569447829784165,3567,83,3,31,51165,1
6.681033134460449,0.3207720098394047,0.136986301369863,7.1569447829784165,2062,91,4,31,51165,0
6.488471984863281,0.2292926704491409,0.0893371757925072,7.1569447829784165,3088,54,6,31,51165,0
10.540494918823242,0.423948151763787,0.15545755237045203,12.009040525310331,7664,56,3,37,51317,1
11.430500984191895,0.2788594814825119,0.1092150170648464,12.009040525310331,10287,101,4,37,51317,0
11.563451766967773,0.43403311298820996,0.16488730723606168,12.009040525310331,6881,63,3,37,51317,0
11.15893840789795,0.42308163044685415,0.15009041591320074,12.009040525310331,4508,97,5,37,51317,0
11.126604080200195,0.4534647540102549,0.16803953871499175,12.009040525310331,5162,49,3,37,51317,0
7.728252410888672,0.3392388329453781,0.08209959623149395,12.66060790326608,6678,46,4,35,52914,0
9.002924919128418,0.3289747588708737,0.09467455621301776,12.66060790326608,4622,49,3,35,52914,0
8.123953819274902,0.11465942767532511,0.044444444444444446,12.66060790326608,8958,95,5,35,52914,1
10.751872062683105,0.1206306012465328,0.03318250377073907,12.66060790326608,5559,65,3,35,52914,0
8.9367094039917,0.1592650742363851,0.045171985080812264,12.66060790326608,22848,45,6,35,52914,0
15.092996597290039,0.32412732573981096,0.06036745406824147,18.36332590962536,3196,65,4,35,53971,1
14.765573501586914,0.3847484783798495,0.08178438661710037,18.36332590962536,4949,87,3,35,53971,0
15.575273513793945,0.9492300806013534,0.18333333333333332,18.36332590962536,1084,54,3,35,53971,0
15.666913986206055,1.070719370417612,0.20754716981132076,18.36332590962536,1859,62,4,35,53971,0
15.666913986206055,1.1127083653359497,0.21568627450980393,18.36332590962536,1783,60,4,35,53971,0
10.46562671661377,0.5797039751325159,0.13032089063523247,10.655574524879034,12741,62,4,27,55199,0
10.354809761047363,0.5522630753552138,0.1302876480541455,10.655574524879034,4855,56,5,27,55199,0
10.356820106506348,0.5336550436944303,0.12578616352201258,10.655574524879034,5511,79,5,27,55199,0
10.446002960205078,0.5636150508120398,0.13088718510405256,10.655574524879034,14779,79,5,27,55199,0
10.235583305358887,0.38223896302814,0.08201892744479496,10.655574524879034,7775,74,4,27,55199,1
20.2296085357666,0.48537847137217155,0.06395348837209303,30.275211943403196,1430,91,4,35,55586,1
17.72500991821289,0.5914044176116757,0.07075471698113207,30.275211943403196,3413,84,3,35,55586,0
18.87256622314453,0.45766021181890015,0.05325443786982249,30.275211943403196,1389,91,4,35,55586,0
18.322227478027344,0.20511989945597517,0.03321033210332103,30.275211943403196,2236,89,4,35,55586,0
8.390172004699707,0.1993618580346525,0.06633906633906635,9.548749775039576,4035,78,3,34,57454,1
9.109222412109375,0.3605905826008044,0.1425531914893617,9.548749775039576,4412,61,3,34,57454,0
8.995174407958984,0.37262169538370016,0.13829787234042554,9.548749775039576,3605,76,3,34,57454,0
9.025837898254395,0.30956267189297576,0.10262008733624454,9.548749775039576,4109,91,5,34,57454,0
9.214668273925781,0.5206450861971059,0.16223776223776226,9.548749775039576,6590,47,4,34,57454,0
15.119438171386719,0.22781014225948149,0.03409090909090909,17.732766582629772,5488,69,6,25,60107,0
15.06306266784668,0.4642373778681427,0.08695652173913043,17.732766582629772,930,61,3,25,60107,0
16.940399169921875,0.6967370601996168,0.10383386581469647,17.732766582629772,5421,61,5,25,60107,1
17.235536575317383,1.097670598522515,0.174573055028463,17.732766582629772,4180,57,4,25,60107,0
14.744514465332031,0.8700932362800392,0.225181598062954,15.4232168818904,3258,49,4,30,60153,0
14.9154691696167,1.1775260538489438,0.2968197879858657,15.4232168818904,2177,48,3,30,60153,0
15.133899688720703,0.9799201931404266,0.24254881808838644,15.4232168818904,7604,42,4,30,60153,0
14.9154691696167,1.1775260538489438,0.2968197879858657,15.4232168818904,2173,44,3,30,60153,1
21.98509407043457,1.0032993066522522,0.18926553672316382,23.32540387953258,2895,82,5,39,61036,1
21.27849578857422,1.3406511294132533,0.24489795918367346,23.32540387953258,1474,60,3,39,61036,0
21.75836753845215,0.9587943820021202,0.1787709497206704,23.32540387953258,2875,77,5,39,61036,0
21.912569046020508,1.094108770140406,0.22844827586206895,23.32540387953258,1776,79,4,39,61036,0
16.973716735839844,0.6433952189303003,0.15229357798165138,19.19738838044166,4216,87,5,37,61303,1
14.354899406433105,0.5275443126840469,0.11888111888111888,19.19738838044166,1949,112,5,37,61303,0
14.55239200592041,0.6444156294499241,0.15102040816326529,19.19738838044166,1755,68,5,37,61303,0
14.024436950683594,0.9902474052780303,0.22916666666666669,19.19738838044166,925,94,5,37,61303,0
11.063543319702148,0.15230630442981552,0.056555269922879174,16.724588842083698,4043,55,3,56,62922,0
3.649259567260742,0.09790497704431686,0.051948051948051945,16.724588842083698,4041,55,3,56,62922,1
5.795553684234619,0.39689468259765615,0.2235294117647059,16.724588842083698,4133,65,3,56,62922,0
5.986120223999023,0.3152220248201893,0.195,16.724588842083698,3232,32,3,56,62922,0
6.173996925354004,0.192491357909927,0.13573407202216067,16.724588842083698,5548,66,5,56,62922,0
12.416950225830078,0.23353460526386616,0.06541019955654102,13.324318370877712,8777,55,4,37,64748,0
12.665970802307129,0.23554460276244807,0.06697195191757298,13.324318370877712,17044,52,4,37,64748,0
12.312531471252441,0.3184771753011556,0.12188365650969529,13.324318370877712,3368,76,5,37,64748,0
12.186338424682617,0.6745660340241664,0.2634032634032634,13.324318370877712,4321,74,8,37,64748,0
12.060903549194336,0.27027930743467227,0.08863636363636364,13.324318370877712,4256,72,6,37,64748,1
10.770934104919434,0.4378339030750721,0.15739484396200815,11.182478400405525,6070,53,4,29,65309,0
10.770934104919434,0.4378339030750721,0.15739484396200815,11.182478400405525,6069,52,4,29,65309,0
10.59977912902832,0.49272025432540867,0.1724941724941725,11.182478400405525,3729,68,3,29,65309,0
10.503369331359863,0.6310502814237242,0.2413793103448276,11.182478400405525,3094,62,5,29,65309,0
10.781031608581543,0.2662725429254681,0.10164835164835165,11.182478400405525,12797,47,5,29,65309,1
11.558927536010742,0.6226806640378181,0.10107015457788347,19.815845877587936,7769,87,3,30,65812,0
18.0455322265625,0.48278673330966687,0.09536784741144413,19.815845877587936,9025,55,4,30,65812,1
17.866439819335938,0.17071799361100878,0.04258498319013822,19.815845877587936,39983,81,4,30,65812,0
13.123900413513184,0.30530396029716034,0.065,19.815845877587936,1712,48,4,30,65812,0
8.48327922821045,0.3429202923678209,0.1371527777777778,11.487041354723212,4421,54,4,26,66813,0
8.092843055725098,0.3232873382853252,0.15027322404371585,11.487041354723212,6345,53,4,26,66813,1
9.772007942199707,0.28778737668615584,0.11966410076976908,11.487041354723212,12590,67,4,26,66813,0
10.075642585754395,0.3842981425490747,0.15873015873015875,11.487041354723212,2674,30,4,26,66813,0
9.42160415649414,0.4113068355827641,0.17741935483870966,11.487041354723212,935,33,3,26,66813,0
12.027986526489258,0.12673601485776612,0.042843232716650435,14.536257174498491,7918,66,4,42,67765,1
13.610833168029785,0.35845244669855314,0.08924949290060852,14.536257174498491,4371,52,4,42,67765,0
13.613405227661133,0.3841962676842822,0.09075342465753425,14.536257174498491,5423,106,6,42,67765,0
13.54953384399414,0.37575933131679473,0.08934707903780069,14.536257174498491,5396,79,3,42,67765,0
13.303238868713379,0.5020368813953597,0.11324041811846688,14.536257174498491,5454,68,3,42,67765,0
17.798372268676758,0.3806390375552463,0.10717163577759871,19.01260901633986,28586,45,3,44,68705,0
17.23534393310547,0.4639145274366649,0.13716295427901526,19.01260901633986,6627,66,4,44,68705,0
17.534465789794922,0.3675213884244237,0.11683848797250858,19.01260901633986,9139,66,4,44,68705,0
17.621286392211914,0.5254992622426844,0.1446700507614213,19.01260901633986,6238,66,4,44,68705,1
8.671419143676758,0.1679188826520161,0.08771929824561403,27.880634446815854,907,96,3,92,69839,1
15.643583297729492,0.5504811316715111,0.27922077922077926,27.880634446815854,1298,95,5,92,69839,0
19.164522171020508,0.2129053089194554,0.12051792828685258,27.880634446815854,7809,103,4,92,69839,0
20.2025203704834,0.23092275478254204,0.1378230227094753,27.880634446815854,9493,95,5,92,69839,0
16.966506958007812,0.5085163913467716,0.28859060402684555,27.880634446815854,1123,63,4,92,69839,0
17.661624908447266,0.46283976208770855,0.19130434782608696,20.7852686290489,1764,91,5,39,70106,0
14.6626558303833,0.7610396515898905,0.25826446280991733,20.7852686290489,3970,70,5,39,70106,1
15.441268920898438,0.41432555063210036,0.14913448735019974,20.7852686290489,5701,65,4,39,70106,0
16.75436782836914,0.262404139030095,0.0963855421686747,20.7852686290489,4542,68,5,39,70106,0
7.467967987060547,0.8249826019183777,0.31899641577060933,8.050524532525166,5086,101,5,27,70328,0
7.634079933166504,0.4364521326076486,0.18544600938967135,8.050524532525166,3484,108,6,27,70328,0
7.814901351928711,0.2514183564700474,0.10020040080160321,8.050524532525166,14323,51,4,27,70328,0
7.6532745361328125,0.29387221573214073,0.13,8.050524532525166,3469,91,5,27,70328,0
7.310750961303711,0.31911631125196993,0.10948905109489052,8.050524532525166,2643,49,4,27,70328,1
11.932870864868164,0.6533991144035599,0.1447721179624665,12.506346628599092,3096,69,3,31,70635,0
12.025911331176758,0.4986232395972783,0.12317666126418152,12.506346628599092,5396,72,6,31,70635,0
12.08607292175293,0.5087454829148117,0.11645299145299144,12.506346628599092,8302,55,4,31,70635,0
12.110915184020996,0.6640979980790701,0.1478537360890302,12.506346628599092,5861,75,4,31,70635,0
11.105199813842773,0.1830132298206592,0.04219409282700422,12.506346628599092,6177,122,9,31,70635,1
13.03550910949707,0.4142274301843312,0.11668484187568157,15.576890329542053,6971,51,5,31,72451,0
12.232610702514648,0.5189516432966818,0.1310782241014799,15.576890329542053,3731,74,5,31,72451,1
12.70169448852539,0.3522385229178929,0.09052631578947368,15.576890329542053,3716,107,5,31,72451,0
12.190796852111816,0.4536881515849701,0.11397058823529413,15.576890329542053,4295,70,5,31,72451,0
14.267626762390137,0.47904719886430086,0.11350574712643677,15.486799172255836,5852,86,5,28,74139,0
12.36678695678711,0.3298845570297354,0.08597560975609755,15.486799172255836,13924,51,4,28,74139,1
14.507146835327148,0.3125610120277663,0.12911795961742825,15.486799172255836,15219,64,4,28,74139,0
14.592677116394043,0.46259829549495396,0.11039657020364416,15.486799172255836,7888,95,6,28,74139,0
13.736061096191406,0.3891692497236373,0.12558139534883722,15.486799172255836,1634,35,3,28,74139,0
12.160122871398926,0.3493752332997745,0.11747430249632894,13.278875591845702,4556,97,5,36,74778,0
12.320847511291504,0.3563598608614478,0.10961214165261382,13.278875591845702,5506,54,4,36,74778,0
